,text,intention
10862,"""@lanuevaespana: Bankia despedirá a 5.000 empleados con 22 días por año"" la banca clin clin #MarianitoPío",referencial
10863,@ElCataRatata hola cata como estas espero que bien te quiro mucho. necesito por favor que me des el numero de shakira por favor,apelativa
10864,"#Exposición #Euskadi #cultura BBVA: la banca como motor de desarrollo. Siglos XIX, XX y XXI http://t.co/ZqwsbVho",referencial
10865,"Hola amigos, aqui les comparto una foto de un amigo y cliente Luis Carlos Martinez de como se ve su Mazda 3 con... http://t.co/qfNhilGm",apelativa
10866,La Shakira de antes se murió :(,emotiva
10867,"@olgaruiztw #Bankia  despedirá 5000 trabajadores...Y nuestro
Gobierno le INYECTA dinero PÚBLICO. Dinero que pagaremos nosotros. Y calladitos",referencial
10868,Bankia plantea 5.000 despidos con 22 días por año y un tope de 14 meses  #REFORMALABORAL NO http://t.co/mgc7kAnw #17D no es crisis es estafa,referencial
10869,Ese tal Atolinni da más pena ajena que los que le ponen el logo de AUDI a su Chevy Pop.,poetica
10870,"@IvanMoliina @12Montillaa si me dieran un euro por cada vez que dices de quedar y no ocurre, tendría para irme a Harvard! #CoffeeNOW",referencial
10871,"El dinero del rescate bancario ha llegado hoy y como acuse de recibo, Bankia plantea 5.000 despidos. ¡Manda huevos!",referencial
10872,"-Está muy padre tu Ferrari. 
-Es un Vocho.
-Ah perdón! Me confundí por la calcomanía que tiene de Ferrari.
-O SEA, QUE PEDO?",poetica
10873,HSBC ignoró señales de alerta y dañó sistema financiero de EU http://t.co/Yg1YByUJ,referencial
10874,"Lo de @iescolar y el himno del PP tocado con su ""jaguar"" en El Intermedio ha sido un ""puntazo""",emotiva
10875,"""Jimmy Page planea una gira sin Led Zeppelin"" Todo mal Jimmy eh, no seas garka y trae a Robert y a John.",referencial
10876,"Como duele y molesta esta eliminación de la Capital One Cup. Ya no se que decir. El Arsenal está sin alma. Wenger debe ""retirar"" a varios...",emotiva
10877,#10CancionesQueNuncaDejaréDeEscuchar 3. En la vida he querido lo que mas- de Shakira.,poetica
10878,"Alguien conoce The Script? Si los conoces y te gustan, sos mi amigo/a.",emotiva
10879,"HSBC México, “institución favorita” de los cárteles: DEA: Documentos judiciales indican que el banco HSBC Bank U... http://t.co/2dM6g2bg",referencial
10880,"Blanqueó HSBC Bank 881 mdd de cárteles de México y Colombia: DEA http://t.co/CXiiEHfN 

Una pesquisa... http://t.co/azhpvpPE",referencial
10881,La cancion de inevitable por mas q quiera ya no puede recordarme a shakira solo a @PatyCantu :D es bien pinchiBonitoeso,referencial
10882,"Ahora que todos somos @chavezcandanga quiero mis limusinas, un Bentley, avión presidencial, un palacio, vivir como una reina pues!",referencial
10883,#10CancionesQueNuncaDejaréDeEscuchar [ Inserte aquí 10 canciones al azar de Bon Jovi ],referencial
10884,Bon Jovi también va a estar en eso del 12/12/12 amiwa,referencial
10885,"EXCELENTE NOTICIA: ""@AP_Noticias: Un millón de dólares en becas para dreamers en Universidad de California en Berkeley http://t.co/YclkurIC""",referencial
10886,NOOO imperdonable que arruinen una canción de aerosmith con pitbull ESTO NO tiene perdón!,emotiva
10887,Hace unos minutos escuché un pedazo del concierto de MASS ENSEMEBLE. Maravillosa mezcla del Canon de Pachebel con U2.,referencial
10888,@DaniieMarac jaja un día de estos ! Le dices a karlis! Y en HSBC en el corporativo. Eso espero! Jaja,apelativa
10889,"Ayer 40.000 millones de ayuda bancaria, hoy anuncio de 5.000 despidos en bankia. A quien rescatan?",referencial
10890,"Los 5000 despidos de Bankia forman parte de la factura que hay que pagar por el rescate del banco, menos mal eran ""condiciones favorables"".",referencial
10891,"BMW toma ventaja para ser el mayor fabricante premium de 2012: 
Quedan poco más de dos semanas para que el año 2... http://t.co/gwtrCLGi",referencial
10892,Bankia plantea bajar los sueldos el 40% y despedir a 5.000 empleados - justo cuando llega el dinerito... #cuentaconmigo http://t.co/rBbZ7pzQ,referencial
10893,Bankia: 5000 despidos. Cuántos directivos?,fatica
10894,Concurso FotoTalentos´13 Fundación Banco Santander y Universia http://t.co/qLkfcTAi,referencial
10895,"HSBC-México, favorito de cárteles para lavado: DEA: La Agencia Antidrogas de Estados Unidos (DEA) aseguró que la... http://t.co/XYlGZ30F",referencial
10896,#TeVoyAFollarTanFuerteQue hasta mariano rajoy de la impresion se kitaria la barba y dejaria k bankia se extinguiera,poetica
10897,HSBC pagará 1.460 millones a EE UU d multa a cambio d no mostrar cuentas d los cárteles.Q esconde? Apesta http://t.co/rQWae3Os vía @el_pais”,referencial
10898,Afectados por los desahucios ocupan la sede central de Bankia en Madrid #StopDesahucios http://t.co/klzy4M0K,referencial
10899,Porfavor habran paso al bmw e30 rojo q voy tarde hagan como si fuera ambulancia o metro bus y denme paso hasta la police esta advertida XD,apelativa
10900,"La palabra ""Bankia"" encabeza la lista de términos más buscados en España en 2012, según este ranking: http://t.co/BZSswfBo",referencial
10901,El vínculo entre los ingenieros del MIT y los bancos centrales que dirigen el mundo: El desarrollo de la crisis ... http://t.co/374ku4fM,referencial
10902,Al final la sede ¿la alquilaron? de las que tenían... RT @libre_mercado: BBVA renuncia a participar en el 'banco malo' http://t.co/A9o8hwe2,referencial
10903,"Inaugurando un espacio verde con #Santander y la iniciativa "" 1km+"" proyecto solidario! Muy orgulloso. http://t.co/PCtsbn2U",referencial
10904,Inyectan dinero a Bankia y despiden a 5000 trabajadores. 22 dias x año. Estafa y de Guindos se rie. #sinvergüenzassinfronteras,referencial
10905,"BUENÍSIMOOO !!!!!!!! Así se señala a los culpables: José Antonio Moral Santín, exconsejero de Bankia y profesor http://t.co/A17cHK46  BRAVO",referencial
10906,"Participar en el narco le cuesta a HSBC 2000 millones de dls, que es como quitarle un pelo a un gato. A MX  le ha costado 150 mil muertos.",referencial
10907,"Al parecer, Louis, Niall, Zayn y Liam apodaron a Taylor Swift ""Yoko Ono"", que fue la causa de la separación de los Beatles.",referencial
10908,Las canciones de Bon Jovi no tienen palabras para describirlas.,emotiva
10909,"Bankia
Mi Tele
Prima de Riesgo
Gran Hermano 12+1
Lo Imposible
Apalabrados
Reforma laboral 2012
Felix Baumgartner
... http://t.co/6GB0SmDc",referencial
10910,"Quitando el porno lo mas buscado en España es Bankia y Prima de riesgo, que en el fondo no dejan de ser diferentes formas de sodomía.",referencial
10911,"Edu poniendo "" u2 noO eZ JoNaS bRoThERs jIjip "" en 3,2,1",emotiva
10912,"Cena de Arrachera, Barra Libre y la Gusana Ciega en Vivo, muchas gracias HSBC! :3 me la pase muy bien en la fiesta de fin de Año!",emotiva
10913,"Interrumpen una clase de un ex consejero de Bankia para culparle por la crisis: La protesta se produjo ayer, un ... http://t.co/jjqNvxOr",referencial
10914,"Finalmente, los consejeros de Bankia, Araceli Mora, Javier López Madrid y Juan Llopart declararán el martes 18, de 9.00 h. en adelante.",referencial
10915,"Como le pusiste a tu hijo?.-Jon.- Aw que tierno, por Jon bon jovi?.-No, por Jon, el salchichon...",poetica
10916,"""@diegorojaz89: “@arnilmartinez: Si actualizo mi bbm se me borran todos los contactos?” Si nissan sentra.. Toyota cabecea??"" Oooooh por dios",apelativa
10917,"Bankia, empleo, Andrea Fabra y Gangnam Style, entre lo más buscado en Google en 2012 - 20minutos.es http://t.co/BUSJm1RV vía @20m",referencial
10918,"@dgimirizaldu creo que tienen limitado el voto por ip. es una campaña para conseguir 25000€ del bbva, lo de apadrinar tejas será más tarde",referencial
10919,"""El Chapo"", eventual aliado de Peña Nieto http://t.co/Tgw5FbjH La multa a #HSBC solo es la #DEA cobrando su parte del dinero. #EPN #PRI",referencial
10920,"@laluzjose Lider, MIT “encuentra” el nacimiento de las primeras estrellas del Universo /read in @feedly http://t.co/Y0kWIUHL",referencial
10921,Maroon 5 estrenó el video de 'Daylight' con colaboraciones de sus fans --&gt; http://t.co/WhOU1Tei #TodoOídos,referencial
10922,Dicen que  @Shakira  está en la #CañadeEspaña tomándose unas cervecitas viendo al #CórdobaCF.. jajaja. Ole #mitamara :),referencial
10923,@Nadsah Pero no lo has hecho. Por intoxicación de Chino. Pero has bailado Shakira. Y eso es bueno ^^.,emotiva
10924,Escuchar It's my life de Bon Jovi y sentir que la cancion corre por tus venas.,emotiva
10925,BBVA no participará en el banco malo http://t.co/epxU13Fq #economia #ecofin,referencial
10926,"Que buena la nueva de Maroon 5 , mr gusta me gusta",emotiva
10927,No se pierdan este vídeo del último viaje de Shakira a Azerbaiyán... http://t.co/C4LTaNnF ShakiraHQ,apelativa
10928,El tigre lo dejaron. En la jaula lo van a soltar el domingo en el camp nou. Para que devore al novio de shakira y su combo,poetica
10929,La gente de ContraPoder irrumpe en una clase de un ex consejero de Bankia y le señala como culpable. BRAVO! http://t.co/oGRu0hgn,referencial
10930,"Green Day, Rolling stones, Bon Jovi, The Who y Nirvana con McCartney hoy en nueva york. #Pffff Brutal.",referencial
10931,"Entre los bancos que van a ser acusados figuran Barclays,Credit Agricole,Societe Generale,HSBC y Deutsche Bank.Teníamos razón en @OpEuribor!",referencial
10932,"Estudiantes de la Complutense irrumpen en clase de Moral Santín (exdirectivo de Bankia) y le corean ""culpable"" http://t.co/M7ViMZFk",referencial
10933,Querido diario: hoy rompí la Casa de Tucumán. Después me comí una fugazza en Banchero y escupí la puerta del HSBC. La revolución está cerca.,poetica
10934,"A mi Maika me gana cada vez q saca esa camiseta del Joshua Tree de U2...pero soy muy de Neus...No, del Madrid no hablo. 1-0 Mario Bermejo...",emotiva
10935,Muero con esta canción de Aerosmith!!!!,emotiva
10936,Hay canciones que no deberían cantarse nunca en un concurso de talento... Las de Aerosmith por ejemplo. Simplemente no.,referencial
10937,"Bueno, encima canta Living on a prayer, de Bon Jovi, este hombre es perfección! #SemifinalLaVoz",emotiva
10938,Bon Jovi - Livin' On A Prayer Rafa hoy has estado flojo y algo desafinado pero al lado de Arrojo lo tienes fácil  http://t.co/wprZTlYY,referencial
10939,@fannuty no tengo el ultimo disco de Aerosmith y me voy a ir mañana corriendo a comprar ese... JÁ,emotiva
10940,"A cualquier heavy del mundo le gustaría estar en la piel de Rafa Blas, para poder cantar temas de Bon Jovi o de David Bisbal.",referencial
10941,Es increíble que Rafa haya cantado mejor una canción de Bisbal que la de Bon Jovi... #quecosas #lavoz,emotiva
10942,"No existe el femenino ""ídola"" ni construcciones como ""la ídolo"" o ""una ídolo"": Shakira es el ídolo de la juventud.",metalinguistica
10943,"Me gustaría ver el #121212concert, sobre todo a Bon Jovi y, aunque menos, a Bruce Springsteen, pero...",emotiva
10944,"Durante 2008, #HSBC 'lavó' 11 millones de dólares al día, revela el gobierno de Estados Unidos. http://t.co/ddFz3y4L",referencial
10945,Diganme que carajo hacen Alicia Keys y Kayne West entre tantos musicos #121212concert,apelativa
10946,"Le doy a Bon Jovi, siempre lo dije y lo voy a seguir diciendo!",emotiva
10947,@agustinchotaa jaja que locura ir a ver U2 y que aparezca el bicho Jagger chabon. encima alto tema jaja...,emotiva
10948,Jon Bon Jovi llega al escenario de #121212Concert a lado de Bruce Springsteen para unir sus en este Gran Concierto!!!,referencial
10949,"""Marketing fue el valedor en el regreso de Valentino Rossi"": Furusawa, nueve años en Yamaha, lo desvela en 'Solo... http://t.co/zbzvWCmH",referencial
10950,JON BON JOVI muy cariñoso con PAUL McCARTNEY en el backstage del #121212concert http://t.co/27KZCdm0,referencial
10951,Bon jovi!!!!! es mardito viejo no se po rque lo veo chevere lo amo,emotiva
10952,Estúpido y sensual Bon Jovi.,emotiva
10953,"Jon Bon Jovi regresa al escenario del #121212Concert y prende al público del Madison Square Garden con ""It´s My Life""",referencial
10954,"Kristen Stewart habló sobre los daños de Sandy en New Jersey; ahora toca Bon Jovi ""It´s my life"" #121212concert",referencial
10955,Bon Jovi en el concierto 12.12.12 *0*. It's my life!!,emotiva
10956,Canta a lo gordo AXL bon jovi,poetica
10957,"Bon Jovi va a cantar una de Jenni Rivera, atentos.",apelativa
10958,"Puede haber algo peor que Bon Jovi?
#121212concert",emotiva
10959,"Bon Jovi deleita al Madison Sqare Garden ,una de esas banda q tengo q ver antes de morir wn notable",emotiva
10960,Esta Bon Jovi en #121212concert ¿Acaso soy la única pelotuda viéndolo?,emotiva
10961,"@GiulianaRizzi98 se acaba de ir bon jovi, ahora viene eric clpaton, siguen los rolling stone, despues kenye west y alicia keys y despues...",referencial
10962,Quiero escuchar a TODOS menos a Alicia Keys y  kanye west en mi opinión estan de màs. #121212concert,referencial
10963,"""@dgmedios Continua #121212concert pronto Clapton, Rolling Stones y Alicia Keys entre otros... http://t.co/SAGoVoBe ""// Asi podria ser #Viña",referencial
10964,"Aparte de las guitarras que tenía, lo mejor de Bon Jovi fue cuando dejó de cantar y se fue del escenario #121212Concert",referencial
10965,"RT RT RT ""@OsmelyJPS: Dios mio Jon Bon Jovi como que se robo la piedra filosofal""",poetica
10966,Bon Jovi..... todos sabemos que lo puse porque es TT,referencial
10967,Cuando salga Alicia Keys es cuando voy a ir al baño #121212concert,emotiva
10968,Alicia Keys causa cierto efecto en mi... déjenme!,emotiva
10969,Pobre Alicia Keys jajajajaja la quieren echar todos,emotiva
10970,Me gusta Alicia Keys. TIENE UN vozarrón de aquellos.,emotiva
10971,#Ok los gritos de Alicia Keys en el #121212CONCERT fueron muy motivadores,emotiva
10972,"@johnalexito profe, Alicia Keys es la morenaza más hermosa que hay y su Voz único masota rica!!",emotiva
10973,"No saben sino hablar mal de Bon Jovi, seguramente desearían que algún reggaetonero tuviera su recorrido musical. ¡Grande Bon Jovi!.",emotiva
10974,Lo que no entiendo de Alicia Keys es que si es una blanca que quiere ser negra o una negra que quiere ser blanca.,poetica
10975,"""@Dargelosa: Me perdí el #121212concert ¿Ya tocó Bon Jovi y Bruce Springsteen?""//Yaa y fue de lo mejoor!!",emotiva
10976,Pobre Alicia Keys eso del HD no le ayuda en nada nadita . Cuando la veremos decente :/,emotiva
10977,EL gringo arraco corriendo con un yamaha blaster me acuero clarito ese ruido rinding ding ding ajjajaja 2t..,emotiva
10978,"@javiershow Sin AC / DC no hay fiesta, homs.",emotiva
10979,Lo correcto sería que todos cancelaramos nuestras cuentas en HSBC en protesta por su financiamiento al baño de sangre en México.,apelativa
10980,"@alexislalas en dónde lo estas viendo? Yo apenas voy en Bon Jovi, terror.",emotiva
10981,Que suene ac dc al final de iron man solo la hace mas épica a la película,emotiva
10982,Ahí tienen a su patrona Alicia Keys,referencial
10983,"Hola chicos, soy erni y uso tuirer, PAJEROS, bueno nada, aguante AC/DC (?",emotiva
10984,Nissan anunció sus iniciativas ambientales entre las que están tener 15 modelos híbridos al 2016. Más info visita el sitio de @Nssan.,referencial
10985,Oh si! El verdadero himno de NY! Alicia Keys Sras y Sres,emotiva
10986,Cuando te sientas menospreciada piensa en los otros miembros de Maroon 5 que no son Adam Levine ;),poetica
10987,Esa rola de New York. Especialmente esa rola de Alicia Keys me ultra calabacea =/ detesto mucho esa rola.,emotiva
10988,"Estoy en depresión post concierto, cómo Alicia Keys cerró el concierto?! Cómo?!",emotiva
10989,"@DarklingRocker Slash es Slash, los guns actuales que jaja che Axel... y no mms Bon Jovi otro pex, aparte sigue igual de guapo",emotiva
10990,"Madrugar, subir al coche con -1 grado en la calle, encender la radio y que en @RockFM_ES suene THUNDERSTRUCK de AC/DC #NoTienePrecio #AsíSí",referencial
10991,"Buenos días! No sabemos si se va a acabar el mundo pro, si tiene q ser, cn 1 Audi mucho mejor. #FeriaAutocasiónBaigorri http://t.co/4vDgjjcJ",poetica
